"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3902517","3902517","3902517","578.353","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.179","Fri, 04 Sep 2026 19:14:21 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/hero_threequarter.png","2026-09-04 15:34:19"
"https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4265766","4265766","4265766","632.187","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.178","Fri, 04 Sep 2026 19:14:21 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/overhead_flatlay.png","2026-09-04 15:34:19"
"https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3888281","3888281","3888281","576.243","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.187","Fri, 04 Sep 2026 19:14:21 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/macro_closeup.png","2026-09-04 15:34:19"
"https://muffinpanrecipes.com/blob-images/b040c5ab/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4104055","4104055","4104055","608.221","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.169","Fri, 04 Sep 2026 19:14:22 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/b040c5ab/round_1/overhead_flatlay.png","2026-09-04 15:34:19"
"https://muffinpanrecipes.com/assets/images/dark-chocolate-chip-muffins.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","88570","88570","88570","13.126","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.145","Wed, 02 Sep 2026 04:30:14 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/dark-chocolate-chip-muffins.webp","2026-09-04 15:34:19"
"https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4443033","4443033","4443033","658.457","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.140","Fri, 04 Sep 2026 19:14:20 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/overhead_flatlay.png","2026-09-04 15:34:19"
"https://muffinpanrecipes.com/blob-images/b040c5ab/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3753694","3753694","3753694","556.297","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.268","Fri, 04 Sep 2026 19:14:23 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/b040c5ab/round_1/macro_closeup.png","2026-09-04 15:34:19"
"https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3906369","3906369","3906369","578.924","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.159","Fri, 04 Sep 2026 19:14:20 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/macro_closeup.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/assets/images/spinach-feta-egg-bites.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","58930","58930","58930","8.733","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.147","Wed, 02 Sep 2026 04:30:06 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/spinach-feta-egg-bites.webp","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4289635","4289635","4289635","635.724","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.173","Fri, 04 Sep 2026 19:14:20 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/hero_threequarter.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/fe1a35bf/round_1/overhead_flatlay-LxvsYdZMNb3jSsZE0PVSIXomyoniYd.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4198546","4198546","4198546","622.225","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.177","Fri, 04 Sep 2026 19:14:22 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/fe1a35bf/round_1/overhead_flatlay-LxvsYdZMNb3jSsZE0PVSIXomyoniYd.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/fe1a35bf/round_1/macro_closeup-Id7qzqIvqMV4id0oV26sRWxUpMf1T8.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3763905","3763905","3763905","557.811","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.176","Fri, 04 Sep 2026 19:14:22 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/fe1a35bf/round_1/macro_closeup-Id7qzqIvqMV4id0oV26sRWxUpMf1T8.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3932617","3932617","3932617","582.814","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.168","Fri, 04 Sep 2026 19:14:22 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/macro_closeup.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4297994","4297994","4297994","636.963","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.168","Fri, 04 Sep 2026 19:14:22 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/overhead_flatlay.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3973831","3973831","3973831","588.922","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.173","Fri, 04 Sep 2026 19:14:22 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2068c0cc/round_1/hero_threequarter.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/37649269/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3795886","3795886","3795886","562.550","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.168","Fri, 04 Sep 2026 19:14:20 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/37649269/round_1/macro_closeup.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/assets/images/jumbo-cornbread-bites.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","42188","42188","42188","6.252","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.157","Wed, 02 Sep 2026 04:30:12 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/jumbo-cornbread-bites.webp","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/aab568be/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3495633","3495633","3495633","518.053","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.161","Fri, 04 Sep 2026 19:14:23 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/aab568be/round_1/macro_closeup.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/aab568be/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3971290","3971290","3971290","588.545","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.162","Fri, 04 Sep 2026 19:14:23 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/aab568be/round_1/overhead_flatlay.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/37649269/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4177984","4177984","4177984","619.177","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.220","Fri, 04 Sep 2026 19:14:20 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/37649269/round_1/overhead_flatlay.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/aab568be/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3884099","3884099","3884099","575.623","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.166","Fri, 04 Sep 2026 19:14:23 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/aab568be/round_1/hero_threequarter.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/aab568be.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3884099","3884099","3884099","575.623","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.183","Fri, 04 Sep 2026 19:14:23 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/aab568be.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/c116e712/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4156871","4156871","4156871","616.048","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.169","Fri, 04 Sep 2026 19:14:24 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/c116e712/round_1/overhead_flatlay.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/c116e712/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3680168","3680168","3680168","545.401","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.197","Fri, 04 Sep 2026 19:14:24 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/c116e712/round_1/macro_closeup.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/c116e712/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4113061","4113061","4113061","609.556","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.189","Fri, 04 Sep 2026 19:14:24 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/c116e712/round_1/hero_threequarter.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/hero_threequarter-KYnHHWqcTXuCEkDL7eAq3lcCDGz7xa.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3858791","3858791","3858791","571.873","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.170","Fri, 04 Sep 2026 19:14:23 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/hero_threequarter-KYnHHWqcTXuCEkDL7eAq3lcCDGz7xa.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/assets/images/baked-oatmeal-cups.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","76074","76074","76074","11.274","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.157","Wed, 02 Sep 2026 04:30:07 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/baked-oatmeal-cups.webp","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/macro_closeup-K3IGTWsQvEUbBsdjSSzP7Igb7Y7eL1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3843019","3843019","3843019","569.535","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.216","Fri, 04 Sep 2026 19:14:23 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/macro_closeup-K3IGTWsQvEUbBsdjSSzP7Igb7Y7eL1.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/overhead_flatlay-TV7xFxVk0p1lYb4Lc8IvAXau4aQU4U.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4315171","4315171","4315171","639.508","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.224","Fri, 04 Sep 2026 19:14:23 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/d7b8b9b9/round_1/overhead_flatlay-TV7xFxVk0p1lYb4Lc8IvAXau4aQU4U.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/61866ec6/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3754817","3754817","3754817","556.464","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.213","Fri, 04 Sep 2026 19:14:24 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/61866ec6/round_1/macro_closeup.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/61866ec6/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3770350","3770350","3770350","558.766","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.189","Fri, 04 Sep 2026 19:14:24 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/61866ec6/round_1/hero_threequarter.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/61866ec6/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4191024","4191024","4191024","621.110","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.159","Fri, 04 Sep 2026 19:14:24 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/61866ec6/round_1/overhead_flatlay.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/95e1af22/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4043973","4043973","4043973","599.317","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.176","Fri, 04 Sep 2026 19:14:23 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/95e1af22/round_1/overhead_flatlay.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/95e1af22/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3607280","3607280","3607280","534.599","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.185","Fri, 04 Sep 2026 19:14:24 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/95e1af22/round_1/macro_closeup.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3882882","3882882","3882882","575.443","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.147","Fri, 04 Sep 2026 19:14:25 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/macro_closeup.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3977367","3977367","3977367","589.446","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.168","Fri, 04 Sep 2026 19:14:25 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/hero_threequarter.png","2026-09-04 15:34:20"
"https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4507087","4507087","4507087","667.950","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.196","Fri, 04 Sep 2026 19:14:25 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/ffd2aff5/round_1/overhead_flatlay.png","2026-09-04 15:34:21"
"https://muffinpanrecipes.com/blob-images/b1f8e7f4/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4196890","4196890","4196890","621.979","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.172","Fri, 04 Sep 2026 19:14:25 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/b1f8e7f4/round_1/overhead_flatlay.png","2026-09-04 15:34:21"
"https://muffinpanrecipes.com/blob-images/b1f8e7f4/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3721108","3721108","3721108","551.468","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.198","Fri, 04 Sep 2026 19:14:25 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/b1f8e7f4/round_1/macro_closeup.png","2026-09-04 15:34:21"
