"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://muffinpanrecipes.com/assets/images/mini-pancake-bites.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","27258","27258","27258","4.040","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.265","Mon, 24 Aug 2026 16:34:56 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/mini-pancake-bites.webp","2026-08-24 12:35:08"
"https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4265766","4265766","4265766","632.187","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.250","Mon, 24 Aug 2026 16:34:55 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/cb37b7bb/round_1/overhead_flatlay.png","2026-08-24 12:35:07"
"https://muffinpanrecipes.com/blob-images/2937a3d6.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4072141","4072141","4072141","603.491","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.468","Mon, 24 Aug 2026 16:34:56 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2937a3d6.png","2026-08-24 12:35:08"
"https://muffinpanrecipes.com/blob-images/2937a3d6/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3693573","3693573","3693573","547.388","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.608","Mon, 24 Aug 2026 16:34:56 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2937a3d6/round_1/macro_closeup.png","2026-08-24 12:35:08"
"https://muffinpanrecipes.com/blob-images/2937a3d6/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4133106","4133106","4133106","612.526","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.597","Mon, 24 Aug 2026 16:34:56 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/2937a3d6/round_1/overhead_flatlay.png","2026-08-24 12:35:08"
"https://muffinpanrecipes.com/assets/images/buffalo-chicken-mac-bites.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","58888","58888","58888","8.727","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.312","Mon, 24 Aug 2026 16:34:57 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/buffalo-chicken-mac-bites.webp","2026-08-24 12:35:08"
"https://muffinpanrecipes.com/blob-images/fe1a35bf/round_1/overhead_flatlay-LxvsYdZMNb3jSsZE0PVSIXomyoniYd.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4198546","4198546","4198546","622.225","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.409","Mon, 24 Aug 2026 16:34:57 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/fe1a35bf/round_1/overhead_flatlay-LxvsYdZMNb3jSsZE0PVSIXomyoniYd.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/fe1a35bf/round_1/macro_closeup-Id7qzqIvqMV4id0oV26sRWxUpMf1T8.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3763905","3763905","3763905","557.811","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.409","Mon, 24 Aug 2026 16:34:57 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/fe1a35bf/round_1/macro_closeup-Id7qzqIvqMV4id0oV26sRWxUpMf1T8.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4443033","4443033","4443033","658.457","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.457","Mon, 24 Aug 2026 16:34:57 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/overhead_flatlay.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3906369","3906369","3906369","578.924","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.626","Mon, 24 Aug 2026 16:34:57 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/macro_closeup.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4289635","4289635","4289635","635.724","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.552","Mon, 24 Aug 2026 16:34:57 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/71cc5af9/round_1/hero_threequarter.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/b040c5ab/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4104055","4104055","4104055","608.221","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.415","Mon, 24 Aug 2026 16:34:57 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/b040c5ab/round_1/overhead_flatlay.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/assets/images/spinach-feta-egg-bites.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","58930","58930","58930","8.733","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.357","Mon, 24 Aug 2026 16:34:57 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/spinach-feta-egg-bites.webp","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/b040c5ab/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3753694","3753694","3753694","556.297","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.640","Mon, 24 Aug 2026 16:34:57 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/b040c5ab/round_1/macro_closeup.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/c116e712/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3680168","3680168","3680168","545.401","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.517","Mon, 24 Aug 2026 16:34:57 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/c116e712/round_1/macro_closeup.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/c116e712/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4113061","4113061","4113061","609.556","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.460","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/c116e712/round_1/hero_threequarter.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/c116e712/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4156871","4156871","4156871","616.048","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.530","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/c116e712/round_1/overhead_flatlay.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/95e1af22/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3607280","3607280","3607280","534.599","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.433","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/95e1af22/round_1/macro_closeup.png","2026-08-24 12:35:10"
"https://muffinpanrecipes.com/blob-images/95e1af22/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4043973","4043973","4043973","599.317","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.569","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/95e1af22/round_1/overhead_flatlay.png","2026-08-24 12:35:09"
"https://muffinpanrecipes.com/blob-images/61866ec6/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3754817","3754817","3754817","556.464","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.493","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/61866ec6/round_1/macro_closeup.png","2026-08-24 12:35:10"
"https://muffinpanrecipes.com/blob-images/61866ec6/round_1/hero_threequarter.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3770350","3770350","3770350","558.766","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.495","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/61866ec6/round_1/hero_threequarter.png","2026-08-24 12:35:10"
"https://muffinpanrecipes.com/assets/images/jumbo-cornbread-bites.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","42188","42188","42188","6.252","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.334","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/jumbo-cornbread-bites.webp","2026-08-24 12:35:10"
"https://muffinpanrecipes.com/blob-images/61866ec6/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4191024","4191024","4191024","621.110","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.610","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/61866ec6/round_1/overhead_flatlay.png","2026-08-24 12:35:10"
"https://muffinpanrecipes.com/blob-images/b1f8e7f4/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3721108","3721108","3721108","551.468","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.508","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/b1f8e7f4/round_1/macro_closeup.png","2026-08-24 12:35:10"
"https://muffinpanrecipes.com/assets/images/baked-oatmeal-cups.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","76074","76074","76074","11.274","","0","","","","","0.000","3","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.294","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/assets/images/baked-oatmeal-cups.webp","2026-08-24 12:35:10"
"https://muffinpanrecipes.com/blob-images/b1f8e7f4/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4196890","4196890","4196890","621.979","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.410","Mon, 24 Aug 2026 16:34:58 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/b1f8e7f4/round_1/overhead_flatlay.png","2026-08-24 12:35:10"
"https://muffinpanrecipes.com/blob-images/37649269/round_1/macro_closeup.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3795886","3795886","3795886","562.550","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.432","Mon, 24 Aug 2026 16:34:59 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/37649269/round_1/macro_closeup.png","2026-08-24 12:35:10"
"https://muffinpanrecipes.com/blob-images/37649269/round_1/overhead_flatlay.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4177984","4177984","4177984","619.177","","0","","","","","0.000","3","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.448","Mon, 24 Aug 2026 16:34:59 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/37649269/round_1/overhead_flatlay.png","2026-08-24 12:35:10"
"https://muffinpanrecipes.com/blob-images/8a79d045.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","151794","151794","151794","22.496","","0","","","","","0.000","3","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.386","Mon, 24 Aug 2026 16:34:59 GMT","","","","","1.1","","","","","","https://muffinpanrecipes.com/blob-images/8a79d045.webp","2026-08-24 12:35:11"
